Date,Sub Category ID,Plant ID,Vendor ID,Defect Type ID,Material Type ID,Defect ID,Defect Qty,Downtime min
9/14/2014 0:00,1,1,1,4,1,267,94,0
9/14/2014 0:00,1,1,1,4,1,11,1246,0
9/14/2014 0:00,4,22,1,3,1,38,2225,0
9/14/2014 0:00,4,22,1,3,1,38,7606,0
9/14/2014 0:00,4,21,14,4,6,232,28480,0
9/14/2014 0:00,4,21,20,4,3,203,534,0
9/14/2014 0:00,1,1,79,4,3,91,3805,0
9/14/2014 0:00,1,1,16,4,3,90,1691,0
9/14/2014 0:00,1,1,16,4,3,90,1780,0
9/14/2014 0:00,1,1,16,1,3,90,28480,0
9/14/2014 0:00,4,23,11,1,2,25,427200,0
9/14/2014 0:00,1,1,116,1,10,276,5358,0
9/14/2014 0:00,2,11,2,1,4,25,0,0
9/14/2014 0:00,2,11,2,1,6,25,0,0
9/14/2014 0:00,4,23,20,1,3,89,0,0
9/14/2014 0:00,4,23,13,1,1,280,0,0
9/14/2014 0:00,4,23,20,1,3,91,0,0
9/14/2014 0:00,1,1,116,1,10,276,0,0
9/14/2014 0:00,3,4,160,1,9,227,0,0
9/13/2014 0:00,5,7,21,3,8,121,39160,60
9/13/2014 0:00,5,7,21,3,8,121,97900,100
9/13/2014 0:00,2,20,86,3,9,34,890,60
9/13/2014 0:00,2,16,137,1,9,290,2,0
9/13/2014 0:00,1,1,16,4,3,90,1780,0
9/13/2014 0:00,2,11,2,4,4,27,10,0
9/13/2014 0:00,2,11,2,4,4,165,13,0
9/13/2014 0:00,1,1,101,4,17,184,174,0
9/13/2014 0:00,2,20,150,1,4,28,5,0
9/13/2014 0:00,2,20,246,3,4,30,10,0
9/13/2014 0:00,2,20,150,4,4,241,1,0
9/13/2014 0:00,2,20,251,4,4,25,1,0
9/13/2014 0:00,1,1,16,1,3,90,0,0
9/13/2014 0:00,1,1,102,4,17,185,0,0
9/13/2014 0:00,2,17,277,1,9,227,0,0
9/12/2014 0:00,4,5,56,4,9,69,2225,262
9/11/2014 0:00,5,9,1,4,1,11,1513,0
9/11/2014 0:00,6,10,163,1,9,290,0,0
9/11/2014 0:00,6,10,272,1,9,290,0,0
9/11/2014 0:00,6,10,110,1,9,227,0,0
9/11/2014 0:00,6,10,143,1,9,227,0,0
9/11/2014 0:00,6,10,8,1,9,227,0,0
9/11/2014 0:00,6,10,141,1,9,227,0,0
9/11/2014 0:00,6,10,69,1,9,227,0,0
9/11/2014 0:00,6,10,25,1,9,227,0,0
9/11/2014 0:00,6,10,261,1,9,227,0,0
9/11/2014 0:00,6,10,177,1,9,227,0,0
9/11/2014 0:00,6,10,120,1,9,227,0,0
9/11/2014 0:00,6,10,218,1,9,227,0,0
9/11/2014 0:00,6,10,248,1,9,227,0,0
9/10/2014 0:00,4,22,20,3,3,63,8455,120
9/10/2014 0:00,3,4,11,4,2,158,9022,30
9/10/2014 0:00,4,5,4,4,2,46,9537,27
9/10/2014 0:00,4,5,14,4,6,173,134,6
9/10/2014 0:00,3,4,4,4,10,158,106800,54
9/10/2014 0:00,4,5,92,4,9,38,45,0
9/10/2014 0:00,5,7,111,1,9,105,98,0
9/10/2014 0:00,2,16,271,1,9,290,95,0
9/10/2014 0:00,4,5,14,4,6,86,54,0
9/10/2014 0:00,3,4,4,1,10,57,8900,0
9/10/2014 0:00,3,4,19,4,14,111,1,0
9/10/2014 0:00,3,4,19,4,14,37,1,0
9/10/2014 0:00,4,22,20,3,3,282,34176,0
9/10/2014 0:00,4,22,20,3,3,16,104664,0
9/10/2014 0:00,4,5,4,4,2,278,19072,0
9/10/2014 0:00,3,4,17,4,13,38,0,0
9/10/2014 0:00,3,4,17,1,13,275,0,0
9/10/2014 0:00,2,24,2,4,4,27,0,0
9/10/2014 0:00,6,10,77,3,9,290,0,0
9/10/2014 0:00,3,4,100,1,9,227,0,0
9/10/2014 0:00,3,4,127,1,9,227,0,0
9/9/2014 0:00,5,14,16,3,3,63,29904,30
9/9/2014 0:00,5,14,55,3,3,25,52546,72
9/9/2014 0:00,4,5,14,3,6,232,9,35
9/9/2014 0:00,6,10,62,4,1,12,423,10
9/9/2014 0:00,4,12,96,4,9,134,23,0
9/9/2014 0:00,5,9,254,1,9,105,1780,0
9/9/2014 0:00,5,14,55,1,3,25,52546,0
9/9/2014 0:00,6,10,275,1,9,290,0,0
9/8/2014 0:00,5,14,36,3,2,33,134,12
9/8/2014 0:00,5,14,36,3,2,33,623,12
9/8/2014 0:00,2,16,268,3,18,25,1,15
9/8/2014 0:00,4,19,155,1,9,227,26914,0
9/8/2014 0:00,4,8,26,4,9,38,89,0
9/8/2014 0:00,3,4,108,4,9,266,890,0
9/8/2014 0:00,3,4,80,4,9,146,34037,0
9/8/2014 0:00,2,16,1,1,1,33,123,0
9/8/2014 0:00,4,5,14,1,5,30,890,0
9/8/2014 0:00,3,4,11,4,2,147,4561,0
9/8/2014 0:00,3,4,11,4,2,158,5239,0
9/8/2014 0:00,3,4,18,4,8,295,34710,0
9/8/2014 0:00,3,4,17,1,13,275,0,0
9/8/2014 0:00,3,4,18,4,8,295,0,0
9/8/2014 0:00,3,4,11,4,2,158,0,0
9/8/2014 0:00,6,10,143,1,9,227,0,0
9/8/2014 0:00,6,10,163,1,9,227,0,0
9/8/2014 0:00,6,10,156,1,9,227,0,0
9/8/2014 0:00,6,10,25,1,9,227,0,0
9/8/2014 0:00,6,10,244,1,9,227,0,0
9/8/2014 0:00,6,10,69,1,9,227,0,0
9/7/2014 0:00,2,24,1,3,1,21,432,90
9/7/2014 0:00,4,19,245,1,9,227,19580,0
9/7/2014 0:00,4,22,95,4,9,152,2492,0
9/7/2014 0:00,5,14,273,1,9,109,27929,0
9/7/2014 0:00,2,16,2,4,4,27,0,0
9/6/2014 0:00,2,3,2,3,4,27,534,30
9/6/2014 0:00,5,14,55,3,3,25,30652,60
9/6/2014 0:00,6,10,11,4,2,53,19828,25
9/6/2014 0:00,2,3,1,3,1,270,1068,120
9/6/2014 0:00,2,3,1,3,1,270,1068,70
9/6/2014 0:00,5,14,9,3,1,12,5,3
9/6/2014 0:00,4,22,274,4,9,69,118,0
9/6/2014 0:00,4,12,32,1,9,25,156,0
9/6/2014 0:00,4,12,96,1,9,38,445,0
9/6/2014 0:00,3,4,236,4,9,58,735,0
9/6/2014 0:00,6,10,62,4,1,38,677,0
9/6/2014 0:00,2,3,1,1,1,33,1068,0
9/6/2014 0:00,4,18,155,1,15,218,8318,0
9/6/2014 0:00,4,18,155,1,15,218,10529,0
9/6/2014 0:00,3,4,276,1,9,290,0,0
9/6/2014 0:00,4,18,99,1,9,227,0,0
9/4/2014 0:00,4,5,56,4,9,69,8051,600
9/3/2014 0:00,5,14,36,3,2,74,445,5
9/3/2014 0:00,4,12,20,4,3,283,1602,30
9/3/2014 0:00,4,12,20,4,3,283,19224,30
9/3/2014 0:00,5,14,9,3,1,24,267,12
9/3/2014 0:00,3,4,80,4,9,69,1469,0
9/3/2014 0:00,2,2,129,1,9,290,35600,0
9/3/2014 0:00,5,14,9,1,1,12,2,0
9/3/2014 0:00,3,4,1,1,1,13,67,0
9/3/2014 0:00,3,4,17,1,13,38,2,0
9/3/2014 0:00,3,4,17,1,13,38,3,0
9/3/2014 0:00,3,4,11,4,2,278,4232,0
9/3/2014 0:00,3,4,11,4,2,33,4232,0
9/3/2014 0:00,3,4,11,4,2,46,17391,0
9/3/2014 0:00,3,4,11,4,2,278,27272,0
9/3/2014 0:00,3,4,4,1,10,276,890,0
9/3/2014 0:00,2,16,64,4,6,232,214,0
9/3/2014 0:00,3,4,17,1,13,38,0,0
9/3/2014 0:00,3,4,18,1,8,109,0,0
9/3/2014 0:00,4,5,14,3,5,89,0,0
9/3/2014 0:00,3,4,1,1,1,13,0,0
9/3/2014 0:00,4,12,96,1,9,34,0,0
9/3/2014 0:00,2,17,84,1,9,290,0,0
9/2/2014 0:00,5,14,55,3,3,283,5,2
9/2/2014 0:00,5,14,36,3,2,33,89,10
9/2/2014 0:00,5,7,75,3,16,294,3738,20
9/2/2014 0:00,5,7,75,3,16,294,37380,15
9/2/2014 0:00,2,16,1,3,1,7,6,45
9/2/2014 0:00,2,16,1,3,1,270,23,60
9/2/2014 0:00,2,3,1,3,1,270,997,20
9/2/2014 0:00,2,3,1,3,1,270,1602,25
9/2/2014 0:00,5,14,237,1,9,109,39107,0
9/2/2014 0:00,5,7,237,4,9,146,39160,0
9/2/2014 0:00,6,10,62,4,1,252,445,0
9/2/2014 0:00,5,6,70,4,8,58,312,0
9/2/2014 0:00,4,18,104,1,9,227,0,0
9/1/2014 0:00,5,14,55,3,3,283,45,20
9/1/2014 0:00,5,14,55,3,3,283,45,18
9/1/2014 0:00,5,14,55,3,3,283,13350,30
9/1/2014 0:00,5,6,34,3,11,214,107,45
9/1/2014 0:00,2,3,1,3,1,270,997,20
9/1/2014 0:00,2,3,1,3,1,270,1068,20
9/1/2014 0:00,4,19,245,1,9,227,19580,0
9/1/2014 0:00,4,19,250,1,9,227,42275,0
9/1/2014 0:00,3,4,165,1,9,105,9345,0
9/1/2014 0:00,5,14,237,1,9,109,37096,0
9/1/2014 0:00,2,16,1,1,1,33,481,0
9/1/2014 0:00,2,16,2,4,4,27,0,0
8/31/2014 0:00,2,16,2,3,6,29,0,30
8/31/2014 0:00,5,14,55,3,3,283,6675,40
8/31/2014 0:00,5,6,9,4,3,270,89,15
8/31/2014 0:00,5,6,34,4,11,58,445,60
8/31/2014 0:00,5,6,34,4,11,58,3560,60
8/31/2014 0:00,2,16,1,3,1,17,134,15
8/31/2014 0:00,2,16,1,3,1,5,178,30
8/31/2014 0:00,2,16,1,3,1,5,534,60
8/31/2014 0:00,2,16,1,3,1,17,534,60
8/31/2014 0:00,5,7,9,3,1,13,267,20
8/31/2014 0:00,5,7,9,3,1,6,290,20
8/31/2014 0:00,5,7,9,4,1,6,4486,60
8/31/2014 0:00,5,6,9,3,1,5,178,120
8/31/2014 0:00,5,6,9,3,1,273,445,30
8/31/2014 0:00,5,6,9,4,1,17,45,15
8/31/2014 0:00,5,14,9,3,1,24,45,50
8/31/2014 0:00,6,10,62,4,1,11,570,30
8/31/2014 0:00,6,10,62,4,1,12,882,30
8/31/2014 0:00,4,5,175,1,9,25,43334,0
8/31/2014 0:00,4,19,250,1,9,227,42275,0
8/31/2014 0:00,4,12,96,4,9,38,67,0
8/31/2014 0:00,5,9,111,1,9,290,1958,0
8/31/2014 0:00,2,2,269,1,9,276,37380,0
8/31/2014 0:00,5,14,60,1,1,33,3,0
8/31/2014 0:00,4,5,13,4,1,11,890,0
8/31/2014 0:00,5,6,9,3,1,5,223,0
8/31/2014 0:00,5,7,9,1,1,270,1492,0
8/31/2014 0:00,2,16,1,1,1,33,339,0
8/31/2014 0:00,2,16,1,1,1,33,534,0
8/31/2014 0:00,2,16,1,1,1,33,769,0
8/31/2014 0:00,2,11,36,4,2,53,983,0
8/31/2014 0:00,5,14,36,1,2,54,1,0
8/31/2014 0:00,4,5,4,4,2,45,0,0
8/31/2014 0:00,2,24,2,4,4,27,0,0
8/31/2014 0:00,2,16,2,4,4,30,0,0
8/31/2014 0:00,2,16,2,4,4,27,0,0
8/31/2014 0:00,2,16,28,4,9,112,0,0
8/30/2014 0:00,2,13,4,3,2,278,27,12
8/30/2014 0:00,5,14,16,3,3,273,11,3
8/30/2014 0:00,2,13,262,3,14,166,1215,70
8/30/2014 0:00,2,20,47,3,6,30,75757,60
8/30/2014 0:00,5,6,9,4,1,12,5,5
8/30/2014 0:00,4,5,56,1,9,71,445,0
8/30/2014 0:00,4,19,56,3,9,227,6653,0
8/30/2014 0:00,4,12,72,4,9,38,67,0
8/30/2014 0:00,4,21,69,4,9,105,9,0
8/30/2014 0:00,4,21,96,4,9,41,3605,0
8/30/2014 0:00,4,21,104,4,9,38,66644,0
8/30/2014 0:00,4,21,104,4,9,38,106630,0
8/30/2014 0:00,3,4,270,3,9,266,245381,0
8/30/2014 0:00,4,21,13,4,1,11,712,0
8/30/2014 0:00,5,14,16,1,3,270,2,0
8/30/2014 0:00,4,21,4,4,2,43,382,0
8/30/2014 0:00,2,13,4,1,2,60,4173,0
8/30/2014 0:00,4,21,268,4,2,53,10378,0
8/30/2014 0:00,4,18,118,1,15,227,384480,0
8/29/2014 0:00,4,5,99,3,9,69,1823,56
8/29/2014 0:00,4,5,13,4,1,91,267,0
8/29/2014 0:00,4,5,14,1,5,88,79210,0
8/28/2014 0:00,6,10,216,4,2,42,12460,15
8/28/2014 0:00,4,5,32,3,9,69,8669,0
8/28/2014 0:00,5,7,266,1,9,25,49,0
8/27/2014 0:00,4,5,4,4,2,45,0,20
8/27/2014 0:00,2,13,46,3,8,25,1,32
8/27/2014 0:00,2,3,1,3,1,270,1068,30
8/27/2014 0:00,2,3,1,3,1,270,1068,25
8/27/2014 0:00,2,3,1,3,1,270,1424,35
8/27/2014 0:00,2,3,1,3,1,270,1691,120
8/27/2014 0:00,4,12,96,1,9,69,801,0
8/27/2014 0:00,5,7,33,1,9,25,35600,0
8/27/2014 0:00,5,7,237,4,9,146,39160,0
8/27/2014 0:00,2,3,229,4,9,112,356,0
8/27/2014 0:00,2,13,27,1,1,12,1246,0
8/27/2014 0:00,2,13,27,4,1,11,1246,0
8/27/2014 0:00,4,18,263,1,15,227,24920,0
8/27/2014 0:00,4,5,4,4,2,45,1,0
8/26/2014 0:00,2,20,150,3,4,25,983,30
8/26/2014 0:00,2,20,265,3,8,195,80990,10
8/26/2014 0:00,4,12,4,4,2,45,8476,15
8/26/2014 0:00,4,12,20,4,3,282,15,30
8/26/2014 0:00,2,20,62,3,1,270,606,15
8/26/2014 0:00,2,20,62,3,1,12,1816,60
8/26/2014 0:00,2,13,27,3,1,13,17800,90
8/26/2014 0:00,4,18,72,1,9,227,13217,0
8/26/2014 0:00,4,12,96,1,9,69,45,0
8/26/2014 0:00,4,8,95,4,9,146,12336,0
8/26/2014 0:00,4,5,13,1,1,23,125,0
8/26/2014 0:00,4,12,20,1,3,90,34176,0
8/26/2014 0:00,4,22,20,1,3,25,114543,0
8/26/2014 0:00,2,20,4,1,10,49,1780,0
8/26/2014 0:00,2,20,19,4,14,166,2,0
8/26/2014 0:00,2,20,47,4,4,30,481,0
8/26/2014 0:00,2,20,150,1,4,89,983,0
8/26/2014 0:00,2,24,2,4,4,27,0,0
8/25/2014 0:00,4,5,4,4,2,45,0,20
8/25/2014 0:00,2,11,19,3,14,105,30759,60
8/25/2014 0:00,2,16,1,3,1,7,45,30
8/25/2014 0:00,4,5,155,4,9,133,481,0
8/25/2014 0:00,4,22,264,4,9,38,808,0
8/25/2014 0:00,5,7,237,3,9,146,39160,0
8/25/2014 0:00,2,11,27,1,1,270,23,0
8/25/2014 0:00,2,11,27,1,1,12,45,0
8/25/2014 0:00,2,11,27,1,1,109,178,0
8/25/2014 0:00,2,24,1,3,1,270,178,0
8/25/2014 0:00,2,24,1,3,1,270,214,0
8/25/2014 0:00,2,16,1,1,1,33,486,0
8/25/2014 0:00,2,24,2,4,4,27,0,0
8/25/2014 0:00,2,24,2,4,4,173,0,0
8/25/2014 0:00,2,16,2,4,4,27,0,0
8/24/2014 0:00,4,19,250,1,9,227,40762,0
8/24/2014 0:00,4,19,245,1,9,227,41368,0
8/24/2014 0:00,4,19,250,1,9,227,41724,0
8/24/2014 0:00,4,19,245,1,9,227,42204,0
8/24/2014 0:00,4,19,245,1,9,227,42240,0
8/24/2014 0:00,4,19,250,1,9,227,42631,0
8/24/2014 0:00,4,19,250,1,9,227,42756,0
8/24/2014 0:00,4,19,250,1,9,227,42774,0
8/24/2014 0:00,4,22,26,1,9,146,67,0
8/24/2014 0:00,4,8,95,4,9,146,22055,0
8/24/2014 0:00,4,8,95,4,9,146,34390,0
8/24/2014 0:00,4,22,36,3,2,278,87932,0
8/24/2014 0:00,4,18,89,1,15,227,17800,0
8/24/2014 0:00,4,8,20,1,3,25,0,0
8/24/2014 0:00,4,19,250,1,9,227,0,0
8/23/2014 0:00,3,4,80,4,9,69,1469,0
8/23/2014 0:00,5,7,237,4,9,156,39160,0
8/23/2014 0:00,3,4,4,1,10,109,19580,0
8/23/2014 0:00,3,4,17,1,13,289,0,0
8/23/2014 0:00,3,4,17,1,13,107,0,0
8/23/2014 0:00,3,4,17,1,13,275,0,0
8/23/2014 0:00,3,4,4,1,10,57,0,0
8/23/2014 0:00,3,4,80,4,9,41,0,0
8/23/2014 0:00,3,4,149,1,9,172,0,0
8/23/2014 0:00,3,4,267,1,9,41,0,0
8/21/2014 0:00,2,2,170,1,2,285,207,0
8/21/2014 0:00,2,2,170,1,2,285,866,0
8/21/2014 0:00,2,16,1,1,21,227,23,0
8/20/2014 0:00,4,22,20,3,3,282,153792,345
8/20/2014 0:00,4,18,95,4,9,169,712,0
8/20/2014 0:00,3,4,160,3,9,41,4059,0
8/20/2014 0:00,2,2,170,1,2,285,263,0
8/20/2014 0:00,2,2,170,1,2,285,510,0
8/19/2014 0:00,3,4,17,3,13,275,0,3
8/19/2014 0:00,2,3,2,3,6,29,2564,15
8/19/2014 0:00,3,4,4,3,10,293,890,20
8/19/2014 0:00,4,5,32,3,9,170,195,0
8/19/2014 0:00,4,19,77,1,9,152,2848,0
8/19/2014 0:00,2,24,1,3,1,270,712,0
8/19/2014 0:00,3,4,11,1,2,278,5979,0
8/19/2014 0:00,3,4,4,1,10,40,1780,0
8/19/2014 0:00,4,22,20,3,3,90,130652,0
8/19/2014 0:00,6,10,261,3,14,277,1,0
8/19/2014 0:00,6,10,260,3,14,149,1,0
8/19/2014 0:00,3,4,17,1,13,275,0,0
8/19/2014 0:00,3,4,4,1,10,58,0,0
8/19/2014 0:00,2,3,1,1,1,273,0,0
8/19/2014 0:00,2,3,1,1,1,22,0,0
8/19/2014 0:00,2,3,1,1,1,270,0,0
8/18/2014 0:00,2,11,27,3,1,270,223,120
8/18/2014 0:00,2,11,27,3,1,270,534,60
8/18/2014 0:00,2,11,27,3,1,272,534,30
8/18/2014 0:00,2,11,27,3,1,272,926,60
8/18/2014 0:00,4,12,96,1,9,69,801,0
8/18/2014 0:00,4,18,215,3,9,146,4806,0
8/17/2014 0:00,5,14,36,4,2,33,17355,15
8/17/2014 0:00,4,18,157,1,9,227,6052,0
8/17/2014 0:00,4,19,250,1,9,227,42738,0
8/17/2014 0:00,4,22,36,4,2,69,4628,0
8/17/2014 0:00,6,10,11,1,2,25,15575,0
8/16/2014 0:00,4,5,4,4,2,45,0,21
8/16/2014 0:00,5,14,36,3,2,147,7743,10
8/16/2014 0:00,4,12,96,1,9,25,67,0
8/13/2014 0:00,4,19,96,1,9,227,1433,0
8/13/2014 0:00,3,4,109,1,9,34,365,0
8/13/2014 0:00,3,4,108,1,9,105,15389,0
8/13/2014 0:00,3,4,17,1,13,275,0,0
8/13/2014 0:00,3,4,17,1,13,289,0,0
8/13/2014 0:00,3,4,17,1,13,102,0,0
8/13/2014 0:00,3,4,18,1,8,121,0,0
8/12/2014 0:00,2,20,246,3,14,149,75,20
8/12/2014 0:00,2,16,79,3,3,282,445,60
8/12/2014 0:00,2,11,79,3,3,25,18423,120
8/12/2014 0:00,2,11,18,3,14,292,35885,120
8/12/2014 0:00,2,16,1,3,1,273,134,120
8/12/2014 0:00,2,16,1,3,1,291,534,120
8/12/2014 0:00,4,19,250,1,9,227,42275,0
8/12/2014 0:00,6,10,258,4,6,82,178,0
8/12/2014 0:00,4,18,32,1,15,227,9345,0
8/11/2014 0:00,5,6,34,4,11,109,95319,180
8/11/2014 0:00,5,6,34,4,11,216,103151,360
8/11/2014 0:00,4,5,32,4,9,134,1,1
8/11/2014 0:00,4,18,80,1,9,227,129,0
8/10/2014 0:00,4,18,69,3,9,227,456,0
8/10/2014 0:00,4,18,95,1,9,146,5234,0
8/10/2014 0:00,4,18,95,1,9,146,25419,0
8/10/2014 0:00,1,1,1,4,1,11,1469,0
8/10/2014 0:00,1,1,1,4,1,11,1780,0
8/10/2014 0:00,1,1,1,4,1,11,6230,0
8/10/2014 0:00,2,2,153,3,3,109,119038,0
8/10/2014 0:00,2,2,153,1,2,158,64347,0
8/10/2014 0:00,1,1,102,4,17,185,27,0
8/10/2014 0:00,1,1,101,4,17,184,146,0
8/10/2014 0:00,4,18,72,1,15,195,2848,0
8/10/2014 0:00,1,1,77,4,9,290,0,0
8/9/2014 0:00,2,20,246,3,14,149,38,30
8/9/2014 0:00,2,16,13,3,1,25,45,20
8/9/2014 0:00,2,16,79,1,3,282,13350,0
8/7/2014 0:00,2,13,4,4,2,54,54,39
8/7/2014 0:00,2,13,27,4,1,24,1246,90
8/7/2014 0:00,2,13,27,4,1,24,1246,20
8/7/2014 0:00,2,13,27,4,1,24,2492,155
8/7/2014 0:00,4,5,4,4,2,25,1,0
8/6/2014 0:00,2,13,4,4,2,45,1044,10
8/6/2014 0:00,5,14,9,3,1,21,178,13
8/6/2014 0:00,4,19,245,1,9,227,19580,0
8/6/2014 0:00,4,19,250,1,9,227,42275,0
8/6/2014 0:00,4,18,123,1,9,69,5296,0
8/6/2014 0:00,2,13,89,4,9,170,182717,0
8/6/2014 0:00,2,24,1,4,1,272,76,0
8/6/2014 0:00,2,13,19,3,14,33,33600,0
8/5/2014 0:00,2,20,4,3,2,109,33,20
8/5/2014 0:00,5,9,256,4,8,37,78231,480
8/5/2014 0:00,4,5,14,4,5,109,890,39
8/5/2014 0:00,4,21,89,4,9,288,17800,60
8/5/2014 0:00,5,9,1,3,1,11,356,480
8/5/2014 0:00,5,14,9,3,1,21,356,45
8/5/2014 0:00,4,19,96,1,9,227,15,0
8/5/2014 0:00,4,18,137,1,9,227,196,0
8/5/2014 0:00,4,19,29,1,9,227,2003,0
8/5/2014 0:00,4,19,245,1,9,227,19580,0
8/5/2014 0:00,4,19,72,1,9,227,26700,0
8/5/2014 0:00,4,19,99,1,9,227,40050,0
8/5/2014 0:00,4,19,250,1,9,227,42275,0
8/5/2014 0:00,4,18,155,1,9,69,4143,0
8/5/2014 0:00,3,4,80,3,9,69,784,0
8/5/2014 0:00,2,20,47,1,4,30,262,0
8/5/2014 0:00,3,4,17,1,13,289,0,0
8/5/2014 0:00,3,4,17,1,13,207,0,0
8/5/2014 0:00,3,4,18,1,8,109,0,0
8/5/2014 0:00,4,5,14,1,5,109,0,0
8/4/2014 0:00,6,10,11,3,2,60,111061,30
8/4/2014 0:00,5,6,9,3,1,12,35,15
8/4/2014 0:00,4,5,32,1,9,176,23,0
8/4/2014 0:00,4,5,92,1,9,172,7254,0
8/4/2014 0:00,4,18,84,1,9,227,849,0
8/4/2014 0:00,4,18,69,1,9,227,3209,0
8/4/2014 0:00,4,19,96,3,9,69,1196,0
8/4/2014 0:00,4,18,32,1,9,41,1335,0
8/4/2014 0:00,4,18,95,3,9,146,17943,0
8/4/2014 0:00,4,18,95,3,9,146,26914,0
8/3/2014 0:00,3,4,11,3,2,278,5821,80
8/3/2014 0:00,3,4,3,1,9,69,779,0
8/3/2014 0:00,5,14,9,1,1,215,45,0
8/3/2014 0:00,3,4,1,1,1,18,1,0
8/3/2014 0:00,3,4,1,4,1,12,1,0
8/3/2014 0:00,3,4,1,1,1,18,7850,0
8/3/2014 0:00,5,7,53,4,10,58,64080,0
8/3/2014 0:00,3,4,18,1,8,109,0,0
8/2/2014 0:00,6,10,62,3,1,11,677,30
8/2/2014 0:00,4,18,135,1,9,227,3338,0
8/2/2014 0:00,5,7,145,1,9,25,35600,0
8/2/2014 0:00,5,7,33,1,9,25,39534,0
7/31/2014 0:00,5,6,34,4,11,25,35511,360
7/30/2014 0:00,3,4,4,1,10,57,5,0
7/30/2014 0:00,3,4,4,1,10,55,41,0
7/28/2014 0:00,2,24,1,4,1,15,9,25
7/28/2014 0:00,5,7,255,3,9,25,2003,0
7/28/2014 0:00,5,6,254,4,9,41,38101,0
7/23/2014 0:00,6,10,16,3,3,268,119616,30
7/22/2014 0:00,2,16,2,3,4,25,267,30
7/22/2014 0:00,2,16,1,3,1,15,0,15
7/22/2014 0:00,2,16,1,3,1,15,9,105
7/22/2014 0:00,4,5,123,1,9,38,1,0
7/22/2014 0:00,5,7,253,3,9,25,1963,0
7/22/2014 0:00,5,7,252,3,9,25,39160,0
7/22/2014 0:00,2,20,47,1,4,30,1,0
7/22/2014 0:00,2,20,251,1,4,25,1,0
7/21/2014 0:00,2,3,1,3,1,272,1068,45
7/21/2014 0:00,5,14,139,4,9,109,2225,0
7/21/2014 0:00,6,10,216,1,2,25,12460,0
7/21/2014 0:00,4,21,36,1,2,25,40516,0
7/21/2014 0:00,4,12,92,1,15,166,20,0
7/20/2014 0:00,5,6,9,3,11,196,356,60
7/20/2014 0:00,5,6,9,3,1,12,134,30
7/20/2014 0:00,5,6,9,3,1,12,267,60
7/20/2014 0:00,5,14,9,1,1,16,21,0
7/19/2014 0:00,2,13,59,4,8,122,88110,116
7/19/2014 0:00,2,24,1,4,1,270,45,90
7/19/2014 0:00,4,19,96,1,9,227,1433,0
7/19/2014 0:00,4,19,245,3,9,227,19580,0
7/19/2014 0:00,4,19,245,1,9,227,19580,0
7/19/2014 0:00,4,19,72,1,9,227,26700,0
7/19/2014 0:00,4,19,250,1,9,227,42275,0
7/19/2014 0:00,6,10,231,4,9,287,729,0
7/19/2014 0:00,5,14,36,1,2,77,3560,0
7/19/2014 0:00,5,14,36,1,2,77,4717,0
7/17/2014 0:00,5,7,249,3,9,25,1002,0
7/17/2014 0:00,5,7,186,3,9,25,3925,0
7/16/2014 0:00,2,20,11,3,2,25,1,10
7/16/2014 0:00,5,7,23,4,14,166,1651,60
7/16/2014 0:00,5,7,53,4,10,222,74760,5
7/16/2014 0:00,4,12,96,1,9,25,23,0
7/16/2014 0:00,5,14,36,3,2,109,4450,0
7/16/2014 0:00,4,5,42,1,9,276,0,0
7/15/2014 0:00,2,16,2,3,6,29,8544,60
7/15/2014 0:00,3,4,17,3,13,207,3,10
7/15/2014 0:00,3,4,11,3,2,278,1747,10
7/15/2014 0:00,2,16,79,3,3,282,16821,48
7/15/2014 0:00,5,14,9,3,1,280,134,20
7/15/2014 0:00,5,14,9,3,1,24,178,20
7/15/2014 0:00,2,20,62,3,1,24,374,45
7/15/2014 0:00,2,2,1,1,1,24,6537,0
7/15/2014 0:00,2,20,150,1,6,30,2,0
7/14/2014 0:00,6,10,11,3,2,154,7889,30
7/14/2014 0:00,5,14,36,4,2,158,4895,18
7/14/2014 0:00,6,10,62,3,1,12,534,30
7/14/2014 0:00,5,7,167,4,9,146,98,0
7/13/2014 0:00,5,7,9,4,1,5,1085,15
7/13/2014 0:00,5,7,9,3,1,5,1402,10
7/13/2014 0:00,5,7,9,3,1,273,1869,25
7/13/2014 0:00,5,7,9,3,1,15,1869,25
7/13/2014 0:00,5,7,9,4,1,273,8522,25
7/13/2014 0:00,2,11,27,3,1,270,534,50
7/13/2014 0:00,2,11,27,3,1,91,534,46
7/13/2014 0:00,2,11,27,3,1,270,534,46
7/13/2014 0:00,2,11,27,3,1,273,2136,87
7/13/2014 0:00,3,4,11,1,2,25,4232,0
7/13/2014 0:00,3,4,19,3,14,286,61,0
7/13/2014 0:00,4,19,20,4,3,90,17133,0
7/13/2014 0:00,5,6,70,4,8,25,487008,0
7/13/2014 0:00,2,11,47,1,6,25,6088,0
7/13/2014 0:00,3,4,17,1,13,275,0,0
7/12/2014 0:00,4,12,96,4,9,25,23,0
7/12/2014 0:00,5,14,9,1,1,272,18,0
7/12/2014 0:00,2,2,153,4,2,109,15130,0
7/12/2014 0:00,2,2,153,4,2,158,17800,0
7/12/2014 0:00,2,2,153,4,2,25,35600,0
7/12/2014 0:00,5,9,111,4,21,152,3925,0
7/12/2014 0:00,5,9,111,4,21,38,3925,0
7/12/2014 0:00,5,9,111,4,21,152,9811,0
